Date,Time,PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),T,RH,AH,CO(GT)
10/3/2004,17:00:00,1192,887,-200,716,-200,26.9,44.4,1.5538,-200
10/3/2004,18:00:00,1298,1015,-200,647,-200,24.7,51.9,1.5868,-200
10/3/2004,19:00:00,1524,1320,-200,514,-200,23.7,55.6,1.6074,-200
10/3/2004,20:00:00,1540,1336,-200,498,-200,22.7,59.6,1.6261,-200
10/3/2004,21:00:00,1190,992,-200,654,-200,21.9,61.4,1.5946,-200
10/3/2004,22:00:00,1092,911,-200,735,-200,22,59.8,1.562,-200
10/3/2004,23:00:00,1079,890,-200,745,-200,20.5,64.9,1.5473,-200
10/4/2004,0:00:00,995,789,-200,828,-200,19.8,66.9,1.5277,-200
10/4/2004,1:00:00,960,772,-200,838,-200,18.4,71.6,1.4997,-200
10/4/2004,2:00:00,890,666,-200,969,-200,18.9,68.6,1.4818,-200
10/4/2004,3:00:00,860,632,-200,1037,-200,17.8,72.3,1.4546,-200
10/4/2004,4:00:00,860,652,-200,997,-200,17.1,73.9,1.4262,-200
10/4/2004,5:00:00,883,713,-200,937,-200,17.7,70.3,1.4088,-200
10/4/2004,6:00:00,929,795,-200,858,-200,17.1,71.8,1.3936,-200
10/4/2004,7:00:00,1100,1018,-200,706,-200,18.3,67.5,1.4044,-200
10/4/2004,8:00:00,1257,1299,-200,550,-200,18.5,67,1.4135,-200
10/4/2004,9:00:00,1402,1393,-200,505,-200,19.9,61.7,1.4193,-200
10/4/2004,10:00:00,1376,1324,-200,527,-200,22.9,52.6,1.4519,-200
10/4/2004,11:00:00,1374,1346,-200,519,-200,24.2,49,1.4586,-200
10/4/2004,12:00:00,1381,1355,-200,516,-200,25.8,44.7,1.459,-200
10/4/2004,13:00:00,1282,1247,-200,561,-200,26,44.5,1.4731,-200
10/4/2004,14:00:00,1188,1124,-200,625,-200,27.1,40.2,1.4217,-200
10/4/2004,15:00:00,1227,1147,-200,612,-200,27.4,39.8,1.4318,-200
10/4/2004,16:00:00,1364,1328,-200,528,-200,28.9,36.3,1.4291,-200
10/4/2004,17:00:00,1531,1558,-200,451,-200,28.4,37.5,1.4251,-200
10/4/2004,18:00:00,1694,1805,-200,391,-200,26,43.9,1.4562,-200
10/4/2004,19:00:00,1723,1866,-200,378,-200,24.3,49.6,1.486,-200
10/4/2004,20:00:00,1356,1331,-200,520,-200,23.3,53,1.4939,-200
10/4/2004,21:00:00,1084,979,-200,699,-200,22.6,55.1,1.4899,-200
10/4/2004,22:00:00,1039,936,-200,731,-200,21.2,59.3,1.4787,-200
10/4/2004,23:00:00,1011,875,-200,787,-200,20.6,60.9,1.4642,-200
10/5/2004,0:00:00,968,831,-200,810,-200,20,63.1,1.4592,-200
10/5/2004,1:00:00,867,693,-200,971,-200,19.7,63.4,1.4383,-200
10/5/2004,2:00:00,820,620,-200,1081,-200,20.8,58.8,1.4305,-200
10/5/2004,3:00:00,826,631,-200,1072,-200,17.8,69.8,1.4058,-200
10/5/2004,4:00:00,835,620,-200,1053,-200,18.8,65.3,1.4023,-200
10/5/2004,5:00:00,887,717,-200,955,-200,17.6,69.5,1.3889,-200
10/5/2004,6:00:00,990,889,-200,763,-200,17.4,69.7,1.3714,-200
10/5/2004,7:00:00,1511,1569,-200,476,-200,17.4,70.1,1.3783,-200
10/5/2004,8:00:00,1352,1465,-200,491,-200,18.5,65.5,1.3787,-200
10/5/2004,9:00:00,1337,1339,-200,525,-200,20.6,58.5,1.4054,-200
10/5/2004,10:00:00,1435,1373,-200,513,-200,23.9,48.7,1.4269,-200
10/5/2004,11:00:00,1377,1276,-200,539,-200,26,43.8,1.4499,-200
10/5/2004,12:00:00,1562,1559,-200,453,-200,28.6,37.3,1.4423,-200
10/5/2004,13:00:00,1358,1389,-200,516,-200,27.9,38,1.4029,-200
10/5/2004,14:00:00,1301,1212,-200,575,-200,28.4,37.6,1.4282,-200
10/5/2004,15:00:00,1255,1136,-200,611,-200,28.5,37.3,1.4329,-200
10/5/2004,16:00:00,1410,1340,-200,533,-200,30.8,31.8,1.3908,-200
10/5/2004,17:00:00,1578,1595,-200,459,-200,29.7,33.1,1.3546,-200
10/5/2004,18:00:00,1700,1782,-200,401,-200,27,40.2,1.4158,-200
10/5/2004,19:00:00,1778,1805,-200,380,-200,25.6,47.5,1.539,-200
10/5/2004,20:00:00,1539,1402,-200,475,-200,23.9,57.2,1.6774,-200
10/5/2004,21:00:00,1409,1304,-200,500,-200,22.7,60.8,1.6582,-200
10/5/2004,22:00:00,1231,1077,-200,602,-200,21.8,59.9,1.5492,-200
10/5/2004,23:00:00,1092,928,-200,688,-200,22.4,58.3,1.561,-200
10/6/2004,0:00:00,1036,850,-200,760,-200,21.7,60.2,1.5442,-200
10/6/2004,1:00:00,984,780,-200,810,-200,21.2,61.4,1.5258,-200
10/6/2004,2:00:00,950,743,-200,841,-200,19.3,68.4,1.513,-200
10/6/2004,3:00:00,889,665,-200,943,-200,19.8,65.1,1.49,-200
10/6/2004,4:00:00,865,636,-200,992,-200,20,62.9,1.4495,-200
10/6/2004,5:00:00,917,686,-200,933,-200,18.3,68.5,1.4291,-200
10/6/2004,6:00:00,997,823,-200,804,-200,18.1,68.5,1.4067,-200
10/6/2004,7:00:00,1433,1409,-200,506,-200,17.6,70.5,1.4057,-200
10/6/2004,8:00:00,1516,1596,-200,429,-200,18.3,67.8,1.4091,-200
10/6/2004,9:00:00,1528,1449,-200,473,-200,20.4,61.2,1.447,-200
10/6/2004,10:00:00,1347,1186,-200,560,-200,22.5,55.6,1.499,-200
10/6/2004,11:00:00,1392,1231,-200,530,-200,25.7,46.4,1.507,-200
10/6/2004,12:00:00,1359,1195,-200,542,-200,26.8,44.6,1.5467,-200
10/6/2004,13:00:00,1391,1249,-200,518,-200,26,46.4,1.5414,-200
10/6/2004,14:00:00,1335,1137,-200,563,-200,26.3,46,1.5478,-200
10/6/2004,15:00:00,1402,1213,-200,530,-200,27.4,43.9,1.5811,-200
10/6/2004,16:00:00,1406,1216,-200,542,-200,29.6,36.7,1.4936,-200
10/6/2004,17:00:00,1527,1419,-200,476,-200,28.7,37.3,1.4486,-200
10/6/2004,18:00:00,1559,1476,-200,463,-200,25.7,44.1,1.4331,-200
10/6/2004,19:00:00,1840,1852,-200,360,-200,24.5,49.5,1.5022,-200
10/6/2004,20:00:00,1666,1573,-200,427,-200,23.3,54.4,1.5386,-200
10/6/2004,21:00:00,1336,1204,-200,542,-200,22.4,57.9,1.5449,-200
10/6/2004,22:00:00,1189,1014,-200,641,-200,22.7,55.8,1.5218,-200
10/6/2004,23:00:00,1226,1029,-200,620,-200,20.4,62.4,1.4758,-200
10/7/2004,0:00:00,1171,972,-200,650,-200,20.3,64.2,1.5063,-200
10/7/2004,1:00:00,1002,762,-200,814,-200,21.4,60.6,1.5236,-200
10/7/2004,2:00:00,950,696,-200,894,-200,20.3,66.3,1.5657,-200
10/7/2004,3:00:00,930,660,-200,925,-200,20.9,62.2,1.5182,-200
10/7/2004,4:00:00,924,643,-200,948,-200,19.9,66.1,1.5198,-200
10/7/2004,5:00:00,994,732,-200,852,-200,19.8,67.1,1.5305,-200
10/7/2004,6:00:00,1089,873,-200,741,-200,20.1,64.4,1.4967,-200
10/7/2004,7:00:00,1468,1280,-200,518,-200,19.7,66.4,1.5035,-200
10/7/2004,8:00:00,1696,1711,-200,383,-200,20.9,62.4,1.5226,-200
10/7/2004,9:00:00,1479,1357,-200,491,-200,22.5,57,1.5314,-200
10/7/2004,10:00:00,1425,1255,-200,516,-200,23.5,53.4,1.5241,-200
10/7/2004,11:00:00,1279,1116,-200,587,-200,24.7,48.2,1.4802,-200
10/7/2004,12:00:00,1319,1165,-200,571,-200,27.1,40.9,1.4405,-200
10/7/2004,13:00:00,1329,1172,-200,561,-200,25.9,44.2,1.4576,-200
10/7/2004,14:00:00,1327,1172,-200,566,-200,26.9,41.8,1.4555,-200
10/7/2004,15:00:00,1282,1075,-200,605,-200,27.2,40.7,1.4481,-200
10/7/2004,16:00:00,1342,1157,267,572,87,28.6,37.6,1.4468,2.9
10/7/2004,17:00:00,1623,1522,398,447,111,28,38.5,1.437,5.4
10/7/2004,18:00:00,1576,1458,418,463,119,25.2,45.8,1.4464,5.3
10/7/2004,19:00:00,1747,1709,515,399,128,24,50.6,1.4892,6.7
10/7/2004,20:00:00,1757,1680,669,396,117,23.2,54.7,1.5296,7
10/7/2004,21:00:00,1331,1194,326,559,92,22.3,57.1,1.5219,2.8
10/7/2004,22:00:00,1182,1016,209,658,73,21.8,58.2,1.5036,1.7
10/7/2004,23:00:00,1162,1008,183,658,60,20.9,61.3,1.4923,1.7
10/8/2004,0:00:00,1147,964,165,668,60,20.6,62,1.4827,1.7
10/8/2004,1:00:00,1040,836,111,762,53,20.3,62.5,1.472,1.2
10/8/2004,2:00:00,920,688,67,920,47,20.5,62.1,1.4771,0.7
10/8/2004,3:00:00,931,670,-200,931,-200,18.7,68.5,1.4586,0.7
10/8/2004,4:00:00,954,731,88,865,43,18.2,70.3,1.4498,0.8
10/8/2004,5:00:00,981,790,147,817,47,18.2,70.1,1.4552,0.9
10/8/2004,6:00:00,1147,1009,279,653,50,18.2,70,1.4519,1.7
10/8/2004,7:00:00,1606,1578,665,440,81,19.4,66.5,1.4801,5.7
10/8/2004,8:00:00,1490,1424,592,465,75,19.5,66.9,1.4999,4.3
10/8/2004,9:00:00,1473,1409,557,483,87,21.1,61.1,1.5056,3.9
10/8/2004,10:00:00,1582,1539,693,435,128,23.2,54.7,1.5349,5.1
10/8/2004,11:00:00,1468,1323,530,496,105,24.4,52.5,1.5807,3.7
10/8/2004,12:00:00,1413,1285,412,518,101,26.4,45.8,1.553,3.3
10/8/2004,13:00:00,1400,1331,366,520,100,27.7,39.2,1.4356,3.6
10/8/2004,14:00:00,1361,1238,344,548,98,28,39.6,1.4738,3.2
10/8/2004,15:00:00,1389,1311,339,525,98,28.7,38.4,1.486,3.5
10/8/2004,16:00:00,1305,1167,297,586,98,28.5,39.4,1.5147,2.4
10/8/2004,17:00:00,1354,1275,294,543,90,28.4,39.8,1.5191,2.9
10/8/2004,18:00:00,1352,1296,211,534,84,26.4,45.9,1.5572,2.3
10/8/2004,19:00:00,1472,1327,323,497,101,25.2,49.5,1.5665,3.1
10/8/2004,20:00:00,1412,1256,333,525,98,24.9,50.9,1.5856,2.9
10/8/2004,21:00:00,1221,1061,163,619,76,24.6,52.2,1.5951,1.5
10/8/2004,22:00:00,1230,990,151,652,71,24,54.4,1.6049,1.5
10/8/2004,23:00:00,1247,961,167,666,71,23.8,56.1,1.6298,1.7
10/9/2004,0:00:00,1217,975,174,665,66,22.3,60.6,1.608,1.6
10/9/2004,1:00:00,1158,923,142,673,62,21.9,61.5,1.5967,1.3
10/9/2004,2:00:00,1150,871,155,697,58,21.1,64.5,1.594,1.4
10/9/2004,3:00:00,1061,785,-200,766,-200,21,64.4,1.5828,0.9
10/9/2004,4:00:00,1062,770,96,780,48,21.3,63.9,1.5951,0.9
10/9/2004,5:00:00,1157,890,154,681,53,20.8,66.7,1.6201,1.3
10/9/2004,6:00:00,1167,907,211,681,55,20.6,67.5,1.621,1.3
10/9/2004,7:00:00,1403,1229,381,523,63,20.9,66.3,1.6165,2.9
10/9/2004,8:00:00,1453,1298,470,489,69,21.5,63.7,1.6186,3.2
10/9/2004,9:00:00,1455,1260,464,502,84,23.7,56,1.6238,3.4
10/9/2004,10:00:00,1512,1282,450,498,95,26,48.2,1.598,3.6
10/9/2004,11:00:00,1331,1082,274,588,80,28.5,42.4,1.6286,2.3
10/9/2004,12:00:00,1472,1246,306,512,87,28.1,45.3,1.6957,3.1
10/9/2004,13:00:00,1430,1187,308,539,94,29,43.9,1.7309,3.3
10/9/2004,14:00:00,1264,1016,186,624,76,28.9,44.3,1.7392,1.9
10/9/2004,15:00:00,1378,1177,238,548,92,29.6,42.3,1.7248,2.6
10/9/2004,16:00:00,1377,1123,249,578,94,29.4,42.9,1.7308,2.7
10/9/2004,17:00:00,1527,1293,378,502,110,28.7,45.1,1.7468,3.7
10/9/2004,18:00:00,1573,1343,386,470,109,27,51.2,1.7928,3.8
10/9/2004,19:00:00,1674,1447,461,448,122,26.5,52.7,1.7966,4.8
10/9/2004,20:00:00,1455,1218,394,535,107,26.2,51.7,1.7334,3.5
10/9/2004,21:00:00,1242,1022,266,630,83,24.8,56.4,1.7447,2.2
10/9/2004,22:00:00,1181,935,158,701,62,24.9,56,1.7367,1.5
10/9/2004,23:00:00,1468,1155,319,565,89,24.5,57.5,1.7433,3.4
10/10/2004,0:00:00,1520,1217,409,552,103,24.7,56.9,1.7438,3.7
10/10/2004,1:00:00,1203,1046,223,621,74,23.9,59.2,1.7327,2
10/10/2004,2:00:00,1096,903,107,732,52,23.8,60.2,1.7515,1.4
10/10/2004,3:00:00,991,759,-200,845,-200,23.5,61.3,1.7538,1.1
10/10/2004,4:00:00,941,686,50,942,38,22.8,64,1.7507,-200
10/10/2004,5:00:00,952,695,56,910,39,22.2,65.6,1.7355,0.7
10/10/2004,6:00:00,1082,825,163,753,59,21.3,69.1,1.7275,1.2
10/10/2004,7:00:00,1095,886,187,705,56,21.3,68.2,1.7127,1.3
10/10/2004,8:00:00,1049,826,150,765,51,22.2,65.2,1.7256,1.1
10/10/2004,9:00:00,1055,795,103,807,51,24.1,59,1.7449,1
10/10/2004,10:00:00,1074,767,143,814,58,24.3,61.6,1.8468,1.2
10/10/2004,11:00:00,1229,941,220,680,68,24.8,59.6,1.8351,1.9
10/10/2004,12:00:00,1228,952,301,668,81,24.5,58.8,1.7838,2.3
10/10/2004,13:00:00,1107,807,214,768,73,21,76.8,1.8881,1.6
10/10/2004,14:00:00,1031,732,162,872,69,19.8,78,1.7879,1.3
10/10/2004,15:00:00,1155,804,232,815,81,19.4,80.5,1.7917,1.8
10/10/2004,16:00:00,1131,841,254,784,82,19.6,79.1,1.7877,1.7
10/10/2004,17:00:00,1143,890,224,744,71,20.8,73.1,1.7695,1.8
10/10/2004,18:00:00,1145,915,247,733,81,21.1,68.6,1.7014,2
10/10/2004,19:00:00,1169,910,334,726,87,21.1,68.3,1.6914,2.2
10/10/2004,20:00:00,1105,905,239,734,72,21.2,67.7,1.6848,1.6
10/10/2004,21:00:00,1049,817,168,806,63,20.8,68.6,1.6719,1.3
10/10/2004,22:00:00,1069,844,185,767,63,20.8,68.1,1.6585,1.5
10/10/2004,23:00:00,1073,838,178,768,63,20.7,68.4,1.6507,1.5
10/11/2004,0:00:00,1039,817,132,799,55,20.1,70.5,1.6384,1.3
10/11/2004,1:00:00,1021,811,135,794,52,20.2,67.9,1.5901,1.4
10/11/2004,2:00:00,825,536,39,1203,32,19.4,70.4,1.5663,0.5
10/11/2004,3:00:00,828,558,-200,1166,-200,18.8,73.8,1.5885,0.4
10/11/2004,4:00:00,847,576,33,1139,29,17.9,77.7,1.5795,0.4
10/11/2004,5:00:00,903,679,90,956,44,18.2,76.9,1.5945,0.6
10/11/2004,6:00:00,1041,865,164,757,53,18.6,74.9,1.5918,1.1
10/11/2004,7:00:00,1314,1267,336,559,62,19.6,70.3,1.5821,2.9
10/11/2004,8:00:00,1326,1416,366,499,68,20.2,66.6,1.5567,3.5
10/11/2004,9:00:00,1464,1444,565,475,85,19.7,68.9,1.5638,4.6
10/11/2004,10:00:00,1313,1213,536,564,88,19.2,73.4,1.6192,3.4
10/11/2004,11:00:00,1202,1058,416,647,82,20,69.6,1.607,2.3
10/11/2004,12:00:00,1225,1155,379,607,91,21.1,64,1.5795,2.7
10/11/2004,13:00:00,1257,1248,368,557,87,20.2,67.4,1.5832,3.1
10/11/2004,14:00:00,1271,1217,444,566,90,20.2,68.9,1.6074,3.2
10/11/2004,15:00:00,1179,1120,352,634,97,21.9,57.6,1.4942,2.5
10/11/2004,16:00:00,1278,1248,375,574,99,23.2,52,1.4642,3.4
10/11/2004,17:00:00,1435,1429,479,499,109,21.7,59.1,1.5115,4.8
10/11/2004,18:00:00,1326,1356,448,525,95,20.8,61.4,1.4898,4.5
10/11/2004,19:00:00,1324,1335,388,537,80,19.9,64.2,1.4711,4
10/11/2004,20:00:00,1206,1185,376,592,76,19.7,65.1,1.4769,3.2
10/11/2004,21:00:00,1052,987,224,700,62,20,63.3,1.4672,1.9
10/11/2004,22:00:00,1057,934,206,743,57,19,66.1,1.4415,1.9
10/11/2004,23:00:00,952,833,143,846,57,18.8,60.9,1.3032,1.3
10/12/2004,0:00:00,911,769,113,919,54,18.9,60.7,1.311,1.1
10/12/2004,1:00:00,898,742,93,915,50,18.1,65.2,1.343,1
10/12/2004,2:00:00,809,593,58,1134,44,18.3,65.1,1.3529,0.5
10/12/2004,3:00:00,823,616,-200,1072,-200,18.3,66.9,1.3952,0.6
10/12/2004,4:00:00,814,666,56,1029,34,17.8,67.5,1.3674,0.5
10/12/2004,5:00:00,857,705,105,982,44,16.9,66.7,1.2772,0.8
10/12/2004,6:00:00,935,810,243,881,74,17.8,60.6,1.2276,1.2
10/12/2004,7:00:00,1159,1110,492,671,101,17.6,60.8,1.2151,2.7
10/12/2004,8:00:00,1102,1141,435,648,103,17.9,57.8,1.1751,3
10/12/2004,9:00:00,979,917,-200,795,-200,18.1,56.4,1.1645,-200
10/12/2004,10:00:00,998,941,-200,785,-200,18.2,55.9,1.1547,-200
10/12/2004,11:00:00,962,911,-200,793,-200,19.7,49.1,1.1148,-200
10/12/2004,12:00:00,985,957,-200,773,-200,20.8,45.8,1.1126,-200
10/12/2004,13:00:00,1043,1053,-200,707,-200,20.5,46,1.1,-200
10/12/2004,14:00:00,929,875,-200,826,-200,18.9,50.6,1.0927,-200
10/12/2004,15:00:00,946,898,-200,816,-200,18.4,51.6,1.0832,-200
10/12/2004,16:00:00,955,894,-200,818,-200,17.9,52.6,1.0711,-200
10/12/2004,17:00:00,1004,1012,-200,730,-200,17.1,54.2,1.0503,-200
10/12/2004,18:00:00,1037,1053,-200,708,-200,16.5,56.2,1.0455,-200
10/12/2004,19:00:00,1066,1140,-200,670,-200,16.7,54.1,1.0212,-200
10/12/2004,20:00:00,890,813,-200,898,-200,15.4,57.7,1.0008,-200
10/12/2004,21:00:00,843,729,-200,990,-200,15.5,57.1,0.9971,-200
10/12/2004,22:00:00,834,716,-200,997,-200,15.6,55.9,0.985,-200
10/12/2004,23:00:00,809,659,-200,1074,-200,14.8,58.4,0.9777,-200
10/13/2004,0:00:00,786,600,-200,1164,-200,14.8,57.9,0.9662,-200
10/13/2004,1:00:00,747,543,-200,1276,-200,14.6,57.6,0.9517,-200
10/13/2004,2:00:00,723,485,-200,1419,-200,14.6,57.1,0.9428,-200
10/13/2004,3:00:00,704,444,-200,1558,-200,14.4,57.6,0.9416,-200
10/13/2004,4:00:00,709,449,-200,1590,-200,14.5,57.4,0.9413,-200
10/13/2004,5:00:00,726,466,-200,1485,-200,14.3,58.4,0.9501,-200
10/13/2004,6:00:00,798,599,-200,1205,-200,14.7,57.4,0.9564,-200
10/13/2004,7:00:00,925,800,-200,908,-200,14.3,58.1,0.9404,-200
10/13/2004,8:00:00,906,809,-200,878,-200,14,58.3,0.9294,-200
10/13/2004,9:00:00,896,809,286,882,78,15.4,53.2,0.9246,1.5
10/13/2004,10:00:00,882,776,281,932,72,16.5,49.9,0.9289,1.2
10/13/2004,11:00:00,948,853,-200,859,-200,17.4,47.6,0.9387,-200
10/13/2004,12:00:00,945,886,-200,818,-200,18,46.1,0.9401,-200
10/13/2004,13:00:00,942,871,-200,832,-200,17.9,46.5,0.9474,-200
10/13/2004,14:00:00,943,864,-200,831,-200,17.4,48.3,0.955,-200
10/13/2004,15:00:00,894,810,-200,892,-200,16,52.6,0.9489,-200
10/13/2004,16:00:00,984,910,-200,795,-200,15.3,58.7,1.0154,-200
10/13/2004,17:00:00,1044,1022,-200,726,-200,15.2,55.9,0.9572,-200
10/13/2004,18:00:00,981,983,-200,759,-200,14.8,56.3,0.9459,-200
10/13/2004,19:00:00,1021,1001,-200,731,-200,14.7,57.8,0.9626,-200
10/13/2004,20:00:00,943,867,-200,834,-200,14.8,57.3,0.9603,-200
10/13/2004,21:00:00,863,732,-200,970,-200,14.9,57.1,0.9581,-200
10/13/2004,22:00:00,847,698,-200,1013,-200,15.2,55.5,0.9521,-200
10/13/2004,23:00:00,859,698,-200,1015,-200,15.3,55.4,0.9564,-200
10/14/2004,0:00:00,861,712,-200,1004,-200,15.1,56.9,0.9673,-200
10/14/2004,1:00:00,786,602,-200,1146,-200,15,56.4,0.9554,-200
10/14/2004,2:00:00,740,506,-200,1333,-200,14.9,56.4,0.9474,-200
10/14/2004,3:00:00,730,483,-200,1434,-200,15.2,54.7,0.9394,-200
10/14/2004,4:00:00,728,475,-200,1436,-200,15.1,55.4,0.9439,-200
10/14/2004,5:00:00,755,517,-200,1325,-200,14.9,56.8,0.9541,-200
10/14/2004,6:00:00,854,663,-200,1080,-200,15.2,55.9,0.9589,-200
10/14/2004,7:00:00,1079,985,-200,758,-200,15.3,56.3,0.9684,-200
10/14/2004,8:00:00,1097,1103,-200,659,-200,15.6,55.4,0.9725,-200
10/14/2004,9:00:00,1024,976,-200,747,-200,16.3,53.3,0.9809,-200
10/14/2004,10:00:00,990,942,-200,776,-200,20.4,42.2,0.9964,-200
10/14/2004,11:00:00,1013,901,-200,788,-200,21.9,39.4,1.0234,-200
10/14/2004,12:00:00,1051,968,-200,746,-200,21.5,41.2,1.0399,-200
10/14/2004,13:00:00,1052,966,-200,726,-200,22.2,41.4,1.097,-200
10/14/2004,14:00:00,1141,1049,-200,675,-200,21,46.8,1.1508,-200
10/14/2004,15:00:00,1130,1024,-200,679,-200,21.9,44.9,1.1635,-200
10/14/2004,16:00:00,1099,993,-200,711,-200,21.5,46.7,1.1837,-200
10/14/2004,17:00:00,1182,1064,-200,653,-200,19.7,56.6,1.2811,-200
10/14/2004,18:00:00,1211,1135,-200,615,-200,18.8,60.8,1.3036,-200
10/14/2004,19:00:00,1340,1324,-200,537,-200,19.3,59.6,1.3195,-200
10/14/2004,20:00:00,1299,1237,-200,553,-200,17.6,69.2,1.3803,-200
10/14/2004,21:00:00,1046,872,-200,769,-200,16.4,77.1,1.4243,-200
10/14/2004,22:00:00,949,754,-200,884,-200,16.6,77.3,1.4491,-200
10/14/2004,23:00:00,966,756,-200,908,-200,15.9,78.1,1.4039,-200
10/15/2004,0:00:00,1062,887,-200,770,-200,15.1,82.3,1.4009,-200
10/15/2004,1:00:00,934,730,-200,906,-200,14.8,83.8,1.4005,-200
10/15/2004,2:00:00,862,649,-200,1046,-200,14.4,84.6,1.3794,-200
10/15/2004,3:00:00,823,590,-200,1125,-200,15.8,77.6,1.3792,-200
10/15/2004,4:00:00,839,604,-200,1097,-200,15.2,79.4,1.3605,-200
10/15/2004,5:00:00,879,681,-200,992,-200,14.8,81.9,1.3735,-200
10/15/2004,6:00:00,1095,977,-200,725,-200,14.6,82.9,1.3706,-200
10/15/2004,7:00:00,1359,1311,-200,544,-200,14.8,80.4,1.3428,-200
10/15/2004,8:00:00,1354,1358,-200,519,-200,15.6,77.1,1.3527,-200
10/15/2004,9:00:00,1420,1405,-200,501,-200,17.3,70.9,1.3876,-200
10/15/2004,10:00:00,1265,1221,-200,578,-200,22.2,51.3,1.3543,-200
10/15/2004,11:00:00,1146,1122,-200,639,-200,24.4,43.9,1.3184,-200
10/15/2004,12:00:00,1150,1149,-200,620,-200,22.7,47.6,1.2989,-200
10/15/2004,13:00:00,1282,1247,-200,560,-200,20.5,61.5,1.4673,-200
10/15/2004,14:00:00,1067,1085,-200,684,-200,23.3,40.4,1.1421,-200
10/15/2004,15:00:00,1185,1243,-200,603,-200,23.2,39.9,1.1172,-200
10/15/2004,16:00:00,1312,1381,-200,540,-200,21.5,44.5,1.129,-200
10/15/2004,17:00:00,1319,1426,-200,509,-200,20.9,48.5,1.1878,-200
10/15/2004,18:00:00,1255,1342,-200,539,-200,19.8,53.1,1.216,-200
10/15/2004,19:00:00,1123,1119,-200,648,-200,20.1,53.6,1.2477,-200
10/15/2004,20:00:00,1126,1045,-200,689,-200,19.6,56,1.2623,-200
10/15/2004,21:00:00,924,766,-200,902,-200,18.6,60.4,1.2817,-200
10/15/2004,22:00:00,982,849,-200,853,-200,14.5,78.3,1.288,-200
10/15/2004,23:00:00,936,756,-200,939,-200,16.3,70.5,1.2921,-200
10/16/2004,0:00:00,1069,865,-200,825,-200,14.1,83.8,1.346,-200
10/16/2004,1:00:00,967,785,-200,879,-200,14.5,81.3,1.3399,-200
10/16/2004,2:00:00,869,649,-200,1033,-200,14.7,80.7,1.3414,-200
10/16/2004,3:00:00,916,692,-200,986,-200,14.5,82.1,1.3493,-200
10/16/2004,4:00:00,886,686,-200,970,-200,15,78.4,1.3333,-200
10/16/2004,5:00:00,926,747,-200,902,-200,14.5,80.5,1.3221,-200
10/16/2004,6:00:00,971,851,-200,808,-200,14.6,79,1.3082,-200
10/16/2004,7:00:00,1029,886,-200,807,-200,15,74.8,1.2672,-200
10/16/2004,8:00:00,1124,1057,-200,667,-200,15.9,70.4,1.2658,-200
10/16/2004,9:00:00,1063,964,-200,729,-200,17.4,62.3,1.2282,-200
10/16/2004,10:00:00,1028,961,-200,756,-200,21.3,42.9,1.0727,-200
10/16/2004,11:00:00,944,910,-200,828,-200,22,38.9,1.0154,-200
10/16/2004,12:00:00,913,857,-200,892,-200,20.3,41.3,0.9745,-200
10/16/2004,13:00:00,966,906,-200,819,-200,20.2,45.6,1.0663,-200
10/16/2004,14:00:00,833,737,-200,1021,-200,20.8,37.4,0.9107,-200
10/16/2004,15:00:00,891,789,-200,960,-200,21.6,35.9,0.9164,-200
10/16/2004,16:00:00,995,927,-200,825,-200,22,35.7,0.9329,-200
10/16/2004,17:00:00,1038,929,-200,816,-200,19.9,42,0.9665,-200
10/16/2004,18:00:00,1146,1118,-200,695,-200,19.2,46.3,1.0158,-200
10/16/2004,19:00:00,1059,958,-200,787,-200,17.9,56.9,1.1545,-200
10/16/2004,20:00:00,1065,893,-200,819,-200,14.7,75.5,1.2554,-200
10/16/2004,21:00:00,1013,822,-200,855,-200,15.1,78.9,1.3409,-200
10/16/2004,22:00:00,942,712,-200,979,-200,17.2,66.7,1.2987,-200
10/16/2004,23:00:00,925,735,-200,960,-200,15.4,73.2,1.2755,-200
10/17/2004,0:00:00,871,628,-200,1118,-200,16.5,68.5,1.2753,-200
10/17/2004,1:00:00,864,633,-200,1097,-200,16.4,70.3,1.3031,-200
10/17/2004,2:00:00,929,698,-200,991,-200,15.4,78.1,1.3557,-200
10/17/2004,3:00:00,912,690,-200,984,-200,15.8,75.5,1.3436,-200
10/17/2004,4:00:00,817,602,-200,1120,-200,16,69.5,1.2549,-200
10/17/2004,5:00:00,786,558,-200,1217,-200,15,71,1.2032,-200
10/17/2004,6:00:00,827,595,-200,1208,-200,13.9,75.2,1.1884,-200
10/17/2004,7:00:00,789,604,-200,1181,-200,15.9,62.1,1.1103,-200
10/17/2004,8:00:00,875,754,-200,961,-200,15.9,61,1.0911,-200
10/17/2004,9:00:00,959,792,-200,913,-200,17.1,58.7,1.1332,-200
10/17/2004,10:00:00,969,850,-200,846,-200,19.2,51.9,1.1404,-200
10/17/2004,11:00:00,947,821,-200,900,-200,21.5,42.6,1.0798,-200
10/17/2004,12:00:00,960,848,-200,866,-200,21.6,39.9,1.0156,-200
10/17/2004,13:00:00,1017,1020,-200,744,-200,21.6,40.4,1.0309,-200
10/17/2004,14:00:00,979,1057,-200,701,-200,22,37.3,0.9768,-200
10/17/2004,15:00:00,843,748,-200,999,-200,22.1,35.2,0.9253,-200
10/17/2004,16:00:00,877,769,-200,962,-200,22.4,36,0.9621,-200
