,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Car
14053,Essendon North,2/8 Ronald St,2,t,692500.0,S,Nelson,8/04/2017,9.4,2.0
14054,Essendon North,3/8 Ronald St,2,u,667500.0,S,Nelson,8/04/2017,9.4,2.0
14055,Essendon North,3 Madden St,2,t,810000.0,S,Pagan,20/05/2017,9.4,1.0
14056,Essendon North,5/15 Bulla Rd,2,u,415500.0,S,Nelson,22/04/2017,9.4,1.0
14057,Essendon North,12 Thelma Av,3,h,812000.0,S,Nelson,29/04/2017,9.4,2.0
14058,Fitzroy,60 Argyle St,2,t,1100000.0,VB,Nelson,8/04/2017,1.6,1.0
14059,Fitzroy,29 Bell St,2,t,1350000.0,S,Nelson,8/04/2017,1.6,2.0
14060,Fitzroy,442 George St,3,h,1050173.344955408,S,Nelson,8/04/2017,1.6,0.0
14061,Fitzroy,320/416 Gore St,2,u,600000.0,VB,Nelson,8/04/2017,1.6,1.0
14062,Fitzroy,160 Nicholson St,3,h,1050173.344955408,SP,Jellis,8/04/2017,1.6,0.0
14063,Fitzroy,56 Westgarth St,3,h,1050173.344955408,S,Jellis,8/04/2017,1.6,1.0
14064,Fitzroy,158 Cecil St,3,h,1050173.344955408,S,Nelson,13/05/2017,1.6,1.0
14065,Fitzroy,9/58 George St,2,u,1320000.0,S,Nelson,13/05/2017,1.6,2.0
14066,Fitzroy,207/416 Gore St,2,u,1050173.344955408,S,Nelson,13/05/2017,1.6,2.0
14067,Fitzroy,480 Gore St,2,h,1050173.344955408,S,Nelson,13/05/2017,1.6,2.0
14068,Fitzroy,28 Greeves St,2,h,1350000.0,VB,Jellis,13/05/2017,1.6,0.0
14069,Fitzroy,7B Hargreaves St,3,h,2725000.0,S,Jellis,13/05/2017,1.6,1.0
14070,Fitzroy,209/48 Rose St,2,u,1050173.344955408,SP,Nelson,13/05/2017,1.6,2.0
14071,Fitzroy,54/1 St David St,2,u,1050173.344955408,SP,Jellis,13/05/2017,1.6,1.0
14072,Fitzroy,4/35 Argyle St,3,u,1300000.0,VB,Jellis,20/05/2017,1.6,2.0
14073,Fitzroy,302/41 Kerr St,2,u,745000.0,SP,Nelson,20/05/2017,1.6,2.0
14074,Fitzroy,322 Young St,2,t,1050000.0,S,Nelson,20/05/2017,1.6,1.0
14075,Fitzroy,10/59 Young St,3,h,1326000.0,S,Nelson,20/05/2017,1.6,2.0
14076,Fitzroy,233 Gore St,2,h,1200000.0,SP,Brad,29/04/2017,1.6,0.0
14077,Fitzroy,10 MacRobertsons Cl,2,u,880000.0,S,LITTLE,29/04/2017,1.6,2.0
14078,Fitzroy,503/185 Rose St,2,u,681500.0,SP,Jellis,29/04/2017,1.6,1.0
14079,Gardenvale,3 Lantana Rd,3,h,1050173.344955408,S,Biggin,8/04/2017,9.8,2.0
14080,Gowanbrae,3 Birk Ct,3,h,680000.0,S,Nelson,8/04/2017,13.6,1.0
14081,Gowanbrae,3 Daffodil Ct,3,h,741000.0,S,Nelson,8/04/2017,13.6,2.0
14082,Gowanbrae,7 Adelaide Bvd,4,h,990000.0,S,Nelson,13/05/2017,13.6,2.0
14083,Gowanbrae,13 Gowanbrae Dr,4,h,970000.0,S,Nelson,29/04/2017,13.6,3.0
14084,Jacana,81 Johnstone St,3,h,485000.0,SP,Barry,8/04/2017,14.5,2.0
14085,Jacana,10 Landy Rd,4,h,610000.0,S,YPA,8/04/2017,14.5,2.0
14086,Jacana,17 Bannister St,4,h,618000.0,S,YPA,20/05/2017,14.5,2.0
14087,Jacana,2/47 Emu Pde,3,t,480000.0,S,Stockdale,20/05/2017,14.5,2.0
14088,Jacana,53 Lorraine Cr,3,h,515000.0,S,YPA,20/05/2017,14.5,2.0
14089,Jacana,108 Sunset Bvd,3,h,1050173.344955408,PI,Barry,29/04/2017,14.5,2.0
14090,Keilor Park,3 Lachlan Ct,4,h,760000.0,S,Nelson,8/04/2017,14.5,2.0
14091,Keilor Park,49a Spence St,3,u,616000.0,S,Barry,22/04/2017,14.5,2.0
14092,Keilor Park,7 Zagreb Ct,3,h,773000.0,S,Nelson,29/04/2017,14.5,2.0
14093,Kensington,303/62 Altona St,1,u,355000.0,SP,Edward,8/04/2017,4.2,1.0
14094,Kensington,20 Bradfield La,1,t,425000.0,SA,Biggin,8/04/2017,4.2,1.0
14095,Kensington,217/71 Henry St,2,u,535000.0,SP,Pagan,8/04/2017,4.2,1.0
14096,Kensington,10/2 Howlett St,2,u,500000.0,S,Edward,8/04/2017,4.2,1.0
14097,Kensington,9/11 Smith St,2,u,525000.0,VB,Edward,13/05/2017,4.2,1.0
14098,Kensington,16 Altona St,2,h,1110000.0,S,Nelson,20/05/2017,4.2,0.0
14099,Kensington,4/26 Barnett St,3,t,917500.0,S,Nelson,20/05/2017,4.2,1.0
14100,Kensington,109/18 Bent St,2,u,730000.0,SP,Rendina,20/05/2017,4.2,1.0
14101,Kensington,2/2 McCracken St,2,t,811000.0,SP,Biggin,20/05/2017,4.2,0.0
14102,Kensington,15 Taylor Mw,2,t,717000.0,S,Nelson,20/05/2017,4.2,2.0
14103,Kensington,23 Wakefield St,3,h,1190000.0,S,Rendina,20/05/2017,4.2,1.0
14104,Kensington,33 Chelmsford St,2,h,903000.0,S,Rendina,22/04/2017,4.2,0.0
14105,Kensington,41 Kensington Rd,3,h,902500.0,S,Rendina,22/04/2017,4.2,1.0
14106,Kensington,33 McCracken St,4,h,1817000.0,SP,Hodges,22/04/2017,4.2,1.0
14107,Kensington,2/75 McCracken St,2,u,528000.0,S,Nelson,22/04/2017,4.2,1.0
14108,Kensington,420 Arden St,2,h,1000000.0,VB,Nelson,29/04/2017,4.2,0.0
14109,Kensington,310/71 Henry St,1,u,380000.0,VB,Edward,29/04/2017,4.2,1.0
14110,Kensington,33 McCracken St,4,h,1817000.0,SP,Hodges,29/04/2017,4.2,1.0
14111,Kensington,10 Parsons St,2,h,1050173.344955408,S,Nelson,29/04/2017,4.2,0.0
14112,Middle Park,26 Canterbury Rd,3,h,1420000.0,S,RT,8/04/2017,4.1,0.0
14113,Middle Park,81 Carter St,2,h,1335000.0,S,Greg,8/04/2017,4.1,1.0
14114,Middle Park,18 Fraser St,4,h,1050173.344955408,SP,Marshall,8/04/2017,4.1,1.0
14115,Middle Park,158 Neville St,2,h,1300000.0,S,hockingstuart,8/04/2017,4.1,0.0
14116,Middle Park,135 Neville St,4,h,1050173.344955408,S,Marshall,13/05/2017,4.1,2.0
14117,Middle Park,84 Hambleton St,4,h,2860000.0,S,Chisholm,20/05/2017,4.1,2.0
14118,Middle Park,129 Hambleton St,3,h,1630000.0,S,Cayzer,29/04/2017,4.1,0.0
14119,Middle Park,23 Nimmo St,3,h,2250000.0,VB,Marshall,29/04/2017,4.1,1.0
14120,Moorabbin,4/15 Baker St,2,u,1050173.344955408,PI,Buxton,8/04/2017,14.6,1.0
14121,Moorabbin,6 Cooma St,2,h,1035000.0,S,McGrath,8/04/2017,14.6,1.0
14122,Moorabbin,2A Genoa St,4,t,1050173.344955408,PI,Buxton,8/04/2017,14.6,2.0
14123,Moorabbin,28 Grandview Gr,3,h,1321000.0,S,Charlton,8/04/2017,14.6,2.0
14124,Moorabbin,3/29 Fiddes St,2,t,742500.0,S,Buxton,13/05/2017,14.6,1.0
14125,Moorabbin,239 Chesterville Rd,3,h,860000.0,SA,Hodges,22/04/2017,14.6,2.0
14126,North Melbourne,101/720 Queensberry St,1,u,1050173.344955408,SP,Marshall,8/04/2017,2.3,1.0
14127,North Melbourne,301/720 Queensberry St,3,u,1050173.344955408,W,YPA,8/04/2017,2.3,2.0
14128,North Melbourne,41 Chapman St,3,h,2161000.0,S,Nelson,13/05/2017,2.3,1.0
14129,North Melbourne,11 Bakery La,3,h,1050173.344955408,S,Jellis,20/05/2017,2.3,2.0
14130,North Melbourne,1/118 Haines St,3,t,1050173.344955408,S,Jellis,20/05/2017,2.3,1.0
14131,North Melbourne,5 Murphy St,3,h,1485000.0,S,Jellis,20/05/2017,2.3,1.0
14132,North Melbourne,13/201 Abbotsford St,2,t,755000.0,PI,Nelson,29/04/2017,2.3,1.0
14133,North Melbourne,649 Queensberry St,2,h,940000.0,S,JMRE,29/04/2017,2.3,0.0
14134,Oakleigh South,1/9 Kaybrook Ct,3,t,825000.0,S,Buxton,8/04/2017,14.7,2.0
14135,Oakleigh South,8 Lido Ct,3,h,770000.0,S,C21,8/04/2017,14.7,1.0
14136,Oakleigh South,272 Warrigal Rd,3,h,985100.0,S,Gary,8/04/2017,14.7,2.0
14137,Oakleigh South,4 Dalgan St,4,h,1410000.0,S,Buxton,13/05/2017,14.7,4.0
14138,Oakleigh South,2/15 Golf Rd,3,u,815000.0,S,Woodards,13/05/2017,14.7,2.0
14139,Oakleigh South,4 Druitt St,4,h,1205500.0,S,Woodards,22/04/2017,14.7,2.0
14140,Oakleigh South,2 Kaybrook Ct,3,h,1042500.0,S,Woodards,22/04/2017,14.7,4.0
14141,Oakleigh South,104 Sherbrooke Av,4,h,1050173.344955408,SP,Buxton,22/04/2017,14.7,2.0
14142,Oakleigh South,298 Warrigal Rd,3,h,799999.0,S,Woodards,29/04/2017,14.7,4.0
14143,Oakleigh South,11 Yarra Ct,5,h,1200000.0,PI,Buxton,29/04/2017,14.7,2.0
14144,South Kingsville,1/176 Blackshaws Rd,3,t,1050173.344955408,PI,hockingstuart,8/04/2017,9.1,2.0
14145,South Kingsville,1/83 Greene St,3,h,905000.0,S,Jas,8/04/2017,9.1,2.0
14146,South Kingsville,4/80 Saltley St,2,h,1050173.344955408,SP,Greg,8/04/2017,9.1,1.0
14147,South Kingsville,7A Brunel St,3,t,815000.0,S,Williams,13/05/2017,9.1,2.0
14148,South Kingsville,2/17 Greene St,2,u,321000.0,SP,Jas,13/05/2017,9.1,1.0
14149,South Kingsville,63 Saltley St,3,h,995000.0,S,Burnham,20/05/2017,9.1,0.0
14150,South Kingsville,14 Vernon St,3,h,1290000.0,S,Jas,20/05/2017,9.1,3.0
14151,South Kingsville,2/17 Greene St,2,u,300000.0,PI,Jas,22/04/2017,9.1,1.0
14152,Southbank,2402/163 City Rd,2,u,505000.0,S,Dixon,8/04/2017,1.2,1.0
14153,Southbank,4/5 Miles St,2,u,595000.0,S,RT,8/04/2017,1.2,1.0
14154,Southbank,51/88 Wells St,2,u,580000.0,VB,MICM,8/04/2017,1.2,1.0
14155,Southbank,9/120 Sturt St,2,u,580000.0,SA,William,13/05/2017,1.2,1.0
14156,Southbank,4/66 Coventry St,2,u,1050173.344955408,PI,Harcourts,20/05/2017,1.2,1.0
14157,Spotswood,50 Hick St,3,h,1320000.0,S,Jas,8/04/2017,7.7,3.0
14158,Spotswood,4/36 Robert St,1,u,380000.0,S,Jas,8/04/2017,7.7,1.0
14159,Spotswood,2/7 Mary St,2,t,1050173.344955408,S,Village,13/05/2017,7.7,2.0
14160,Spotswood,14 Robb St,3,h,1100000.0,SP,Greg,13/05/2017,7.7,0.0
14161,Spotswood,1/39 Stephenson St,3,u,660000.0,S,RT,22/04/2017,7.7,1.0
14162,Toorak,7/49 Bruce St,2,u,867000.0,S,Jellis,8/04/2017,4.6,1.0
14163,Toorak,18/76 Mathoura Rd,1,u,552000.0,S,Nelson,8/04/2017,4.6,1.0
14164,Toorak,9/723 Orrong Rd,2,u,655000.0,S,Rodney,8/04/2017,4.6,1.0
14165,Toorak,5/3 Tahara Rd,3,u,840000.0,S,hockingstuart,8/04/2017,4.6,1.0
14166,Toorak,2/619 Toorak Rd,2,u,1010000.0,PI,Marshall,8/04/2017,4.6,2.0
14167,Toorak,177 Kooyong Rd,6,h,1050173.344955408,SA,RT,13/05/2017,4.6,5.0
14168,Toorak,241 Kooyong Rd,4,h,1050173.344955408,S,Marshall,13/05/2017,4.6,1.0
14169,Toorak,12/30 Lansell Rd,3,u,1050173.344955408,S,Kay,13/05/2017,4.6,2.0
14170,Toorak,19 Mathoura Rd,2,h,1050173.344955408,SP,RT,13/05/2017,4.6,0.0
14171,Toorak,1/48 Mathoura Rd,2,u,650000.0,S,Hodges,13/05/2017,4.6,0.0
14172,Toorak,27 Montalto Av,4,h,1050173.344955408,S,RT,13/05/2017,4.6,2.0
14173,Toorak,8/161 Alexandra Av,1,u,650000.0,VB,Walsh,20/05/2017,4.6,2.0
14174,Toorak,4 Leighton Ct,3,h,2400000.0,PI,Marshall,20/05/2017,4.6,1.0
14175,Toorak,3A Monomeath Av,3,h,3805000.0,S,RT,20/05/2017,4.6,2.0
14176,Toorak,680 Orrong Rd,4,h,3600000.0,PI,RT,20/05/2017,4.6,2.0
14177,Toorak,6/696 Orrong Rd,2,u,750000.0,PI,Williams,20/05/2017,4.6,1.0
14178,Toorak,73/145 Canterbury Rd,1,u,247500.0,SA,RT,22/04/2017,4.6,1.0
14179,Toorak,13 Toorak Av,4,h,5733000.0,S,Marshall,22/04/2017,4.6,2.0
14180,Toorak,32/637 Orrong Rd,3,t,1320000.0,S,Gary,29/04/2017,4.6,1.0
14181,Toorak,4/5 Selwyn Ct,3,u,922500.0,S,Rodney,29/04/2017,4.6,2.0
14182,Toorak,14/3 Struan St,2,u,760000.0,S,Jellis,29/04/2017,4.6,1.0
14183,Williamstown North,5/46 Kororoit Creek Rd,2,u,546000.0,S,Williams,8/04/2017,8.9,1.0
14184,Williamstown North,2/60 Kororoit Creek Rd,3,t,670000.0,VB,Jas,8/04/2017,8.9,2.0
14185,Williamstown North,5 Nicosia Ct,3,h,1070000.0,PI,Williams,8/04/2017,8.9,5.0
14186,Williamstown North,27 Champion Rd,3,h,1575000.0,S,Sweeney,13/05/2017,8.9,1.0
14187,Williamstown North,40 Florence St,4,h,1520000.0,SP,Williams,13/05/2017,8.9,3.0
14188,Williamstown North,2/60 Kororoit Creek Rd,3,t,720000.0,SP,Jas,13/05/2017,8.9,2.0
14189,Williamstown North,53 Park Cr,4,h,1175000.0,S,Village,29/04/2017,8.9,2.0
14190,Williamstown North,4 Walter St,3,h,1045000.0,S,Williams,29/04/2017,8.9,3.0
14191,Windsor,14/27 Lewisham Rd,2,u,585000.0,S,hockingstuart,8/04/2017,5.1,1.0
14192,Windsor,2/6 The Avenue,2,u,690000.0,S,Nelson,13/05/2017,5.1,1.0
14193,Windsor,3/217 Dandenong Rd,2,u,854000.0,SP,Woodards,22/04/2017,5.1,1.0
14194,Windsor,108 Peel St,1,h,900000.0,VB,hockingstuart,29/04/2017,5.1,1.0
14195,Windsor,7/113 Punt Rd,1,u,350000.0,SP,Kay,29/04/2017,5.1,0.0
14196,Yallambie,24 Bimbadeen Cr,4,h,1050173.344955408,PI,Buckingham,8/04/2017,15.0,2.0
14197,Yallambie,19 Goulburn Gr,4,h,955000.0,PI,Morrison,13/05/2017,15.0,2.0
14198,Yallambie,57 Tarcoola Dr,3,h,721500.0,S,Darren,20/05/2017,15.0,1.0
14199,Yallambie,14 Borlase St,5,h,1060000.0,S,Buckingham,29/04/2017,15.0,2.0
14200,Yallambie,8 Lowan Av,4,h,780250.0,SP,hockingstuart,29/04/2017,15.0,2.0
14201,Yallambie,7 Marigolds Rd,3,h,984000.0,S,Darren,29/04/2017,15.0,2.0
14202,Balaclava,4/247 Inkerman St,2,u,450000.0,SP,Buxton,13/05/2017,6.6,1.0
14203,Balaclava,5/171 Hotham St,2,u,490000.0,VB,hockingstuart,29/04/2017,6.6,0.0
14204,Balaclava,2/31 Orange Gr,1,u,440000.0,S,hockingstuart,29/04/2017,6.6,0.0
14205,Essendon West,2 Diamond St,3,h,1406000.0,S,Nelson,13/05/2017,9.8,1.0
14206,Essendon West,7 Garnet St,3,h,1305000.0,S,Gunn&Co,20/05/2017,9.8,2.0
14207,Kingsbury,1/37 Clunes St,3,u,488000.0,S,Ray,13/05/2017,12.4,1.0
14208,Kooyong,26 Monaro Rd,5,h,1050173.344955408,PI,Marshall,13/05/2017,6.2,4.0
14209,West Melbourne,36 Abbotsford St,2,h,1050173.344955408,SN,W.B.,13/05/2017,1.9,0.0
14210,West Melbourne,218 Adderley St,3,h,1750000.0,S,Woodards,13/05/2017,1.9,1.0
14211,West Melbourne,3/212 Roden St,2,t,1013000.0,S,Alexkarbon,20/05/2017,1.9,1.0
14212,West Melbourne,7/234 Roden St,3,t,1171000.0,S,Alexkarbon,20/05/2017,1.9,1.0
14213,West Melbourne,101/89 Roden St,2,u,1050173.344955408,SP,Jellis,20/05/2017,1.9,1.0
14214,West Melbourne,105/493 Victoria St,1,u,1050173.344955408,PI,Harcourts,20/05/2017,1.9,1.0
14215,West Melbourne,53 Miller St,2,h,1053000.0,S,Purplebricks,22/04/2017,1.9,0.0
14216,West Melbourne,316/145 Roden St,1,u,295000.0,SP,Alexkarbon,29/04/2017,1.9,1.0
14217,Campbellfield,33 Rainsford Tce,3,h,445000.0,S,Harcourts,20/05/2017,14.5,2.0
14218,Campbellfield,4 Susan Ct,3,h,1050173.344955408,SP,Raine,20/05/2017,14.5,4.0
14219,Caulfield East,3/14 Queens Av,2,t,910000.0,SP,Gary,20/05/2017,9.3,2.0
14220,Travancore,456/38 Mt Alexander Rd,2,u,360000.0,SP,Pagan,20/05/2017,5.3,1.0
14221,Seaholme,3/1 James Av,2,u,1050173.344955408,PI,hockingstuart,22/04/2017,12.7,2.0
14222,Abbotsford,256 Langridge St,3,h,1350000.0,S,Biggin,1/07/2017,3.0,2.0
14223,Airport West,16 Glenys Av,3,h,858000.0,SP,Raine,1/07/2017,10.4,2.0
14224,Airport West,1/9 Kitson Cr,2,u,593000.0,S,Nelson,1/07/2017,10.4,2.0
14225,Airport West,118 Marshall Rd,3,h,640000.0,S,Nelson,1/07/2017,10.4,2.0
14226,Airport West,9 South Rd,3,h,961000.0,S,Nelson,1/07/2017,10.4,2.0
14227,Albert Park,126 Mills St,2,h,1535000.0,S,Greg,1/07/2017,3.0,0.0
14228,Albion,2 Bazentin St,3,h,570000.0,S,Barry,1/07/2017,10.5,0.0
14229,Alphington,6 Como St,4,h,2345000.0,S,Jellis,1/07/2017,5.7,2.0
14230,Alphington,91 Lucerne Cr,4,h,1050173.344955408,S,Kay,1/07/2017,5.7,2.0
14231,Altona Meadows,3 Parham Ct,3,h,1050173.344955408,SN,Barry,1/07/2017,15.5,3.0
14232,Altona North,151 Chambers Rd,3,h,900000.0,S,Greg,1/07/2017,9.4,2.0
14233,Altona North,30 Marigold Av,3,h,1050173.344955408,PN,Gunn&Co,1/07/2017,9.4,2.0
14234,Altona North,4/7 Prentice St,2,t,650000.0,SP,RT,1/07/2017,9.4,2.0
14235,Ardeer,22 Lawrence St,2,h,480000.0,S,Sweeney,1/07/2017,12.8,2.0
14236,Armadale,52 Adelaide St,5,h,5200000.0,SP,Marshall,1/07/2017,6.3,3.0
14237,Ascot Vale,92 Langs Rd,3,h,950000.0,S,Rendina,1/07/2017,4.3,2.0
14238,Ascot Vale,40 Moonee St,4,h,1050173.344955408,SP,Brad,1/07/2017,4.3,2.0
14239,Ashwood,4 Wippa Ct,3,h,1225000.0,S,hockingstuart,1/07/2017,10.2,2.0
14240,Attwood,91 Stonebridge Wy,5,h,1025000.0,S,Stockdale,1/07/2017,16.5,2.0
14241,Avondale Heights,12a Doyle St,3,u,622000.0,S,Moonee,1/07/2017,9.5,1.0
14242,Avondale Heights,41 Herbert St,3,h,825000.0,SP,McDonald,1/07/2017,9.5,4.0
14243,Balwyn,38 Belmore Rd,4,h,1475000.0,PI,Jellis,1/07/2017,7.9,5.0
14244,Balwyn,8 Madang Av,5,h,3050000.0,VB,Jellis,1/07/2017,7.9,2.0
14245,Balwyn North,466 Balwyn Rd,4,h,1050173.344955408,S,Fletchers,1/07/2017,9.7,2.0
14246,Balwyn North,50 Corhampton Rd,5,h,2160000.0,S,Noel,1/07/2017,9.7,2.0
14247,Balwyn North,2/18 Doncaster Rd,3,t,1050000.0,PI,Ray,1/07/2017,9.7,2.0
14248,Balwyn North,15 Harrington Av,6,h,1050173.344955408,SP,Fletchers,1/07/2017,9.7,2.0
14249,Balwyn North,2/43 Sutton St,3,h,1275000.0,VB,Fletchers,1/07/2017,9.7,2.0
14250,Bayswater,18B Orchard Rd,3,t,640000.0,S,Fletchers,1/07/2017,23.2,1.0
14251,Bayswater North,1/19 Glen Park Rd,3,u,500000.0,PI,Stockdale,1/07/2017,23.2,2.0
14252,Bayswater North,8 Toolimerin Av,4,h,825000.0,SP,Appleby,1/07/2017,23.2,2.0
14253,Beaumaris,13/472 Beach Rd,1,u,1050173.344955408,PI,Kay,1/07/2017,17.3,2.0
14254,Beaumaris,50/34 Bodley St,2,u,800000.0,VB,Hodges,1/07/2017,17.3,2.0
14255,Beaumaris,73 Charman Rd,4,h,1221000.0,PI,Ray,1/07/2017,17.3,3.0
14256,Beaumaris,23 Hepburn Av,4,h,1800000.0,S,Buxton,1/07/2017,17.3,2.0
14257,Beaumaris,20 Martin St,5,h,1050173.344955408,SS,Ray,1/07/2017,17.3,2.0
14258,Beaumaris,3 Wells Rd,4,h,1823000.0,S,Hodges,1/07/2017,17.3,3.0
14259,Beaumaris,11 White St,6,h,2000000.0,S,Ray,1/07/2017,17.3,4.0
14260,Bentleigh,12 Auckland St,3,h,1365000.0,S,Buxton,1/07/2017,11.4,1.0
14261,Bentleigh,48 Tucker Rd,3,h,1045000.0,SP,hockingstuart,1/07/2017,11.4,1.0
14262,Bentleigh East,1 Gladesville Dr,5,h,1220000.0,S,Buxton,1/07/2017,13.8,2.0
14263,Berwick,96 Avebury Dr,4,h,627500.0,SP,C21,1/07/2017,35.2,2.0
14264,Blackburn,4/5 Dewrang Cr,3,u,1095000.0,S,Fletchers,1/07/2017,13.4,2.0
14265,Blackburn,143 Surrey Rd,4,h,1050173.344955408,VB,RT,1/07/2017,13.4,2.0
14266,Blackburn South,32 Obrien Cr,3,h,1020000.0,S,McGrath,1/07/2017,13.4,2.0
14267,Blackburn South,3 Shaun Av,3,h,1050173.344955408,SN,Noel,1/07/2017,13.4,2.0
14268,Boronia,39 Lockwoods Rd,3,h,642000.0,S,Stockdale,1/07/2017,25.0,2.0
14269,Briar Hill,31A Beaconsfield Rd,3,h,840000.0,S,Barry,1/07/2017,16.1,2.0
14270,Brighton,20 Byron St,3,h,2650000.0,S,RT,1/07/2017,10.5,2.0
14271,Brighton,36/568 New St,1,u,380000.0,VB,Chisholm,1/07/2017,10.5,1.0
14272,Brighton,160 Were St,5,h,3250000.0,SP,Hodges,1/07/2017,10.5,2.0
14273,Brighton East,18 Centre Rd,4,t,1731000.0,SP,Buxton,1/07/2017,10.3,2.0
14274,Broadmeadows,1/124 Cuthbert St,3,t,465000.0,S,Barry,1/07/2017,14.0,3.0
14275,Broadmeadows,21 Graham St,3,h,518500.0,S,YPA,1/07/2017,14.0,0.0
14276,Brooklyn,1/53 Stenhouse Av,3,u,665000.0,S,hockingstuart,1/07/2017,6.4,2.0
14277,Brunswick,11/757 Park St,2,u,692000.0,S,Jellis,1/07/2017,5.2,1.0
14278,Brunswick East,36 Clarence St,2,h,1305000.0,S,Nicholson,1/07/2017,4.0,0.0
14279,Brunswick West,14 Fleming St,3,h,1050173.344955408,S,Nelson,1/07/2017,5.2,2.0
14280,Brunswick West,36 Newman St,3,h,1100000.0,S,Brad,1/07/2017,5.2,1.0
14281,Brunswick West,2/59 Smith St,2,h,573000.0,S,Jellis,1/07/2017,5.2,1.0
14282,Bulleen,80 Thompsons Rd,3,h,1060000.0,S,Fletchers,1/07/2017,10.8,2.0
14283,Bundoora,9 Edro Ct,4,h,1050173.344955408,SP,RW,1/07/2017,12.1,2.0
14284,Bundoora,28 Greenwood Dr,3,h,805000.0,S,Barry,1/07/2017,12.1,2.0
14285,Bundoora,533 Grimshaw St,3,h,682000.0,S,Ray,1/07/2017,12.1,1.0
14286,Bundoora,3/11 Neilsen Cr,3,t,510000.0,S,Stockdale,1/07/2017,12.1,2.0
14287,Burnside Heights,31 Batman St,3,h,535000.0,S,Barry,1/07/2017,14.8,2.0
14288,Burwood East,2 Amaroo Ct,4,h,1088000.0,PI,Ray,1/07/2017,14.7,1.0
14289,Burwood East,11 Kalista Ct,3,h,1180000.0,S,Fletchers,1/07/2017,14.7,1.0
14290,Cairnlea,16 Homebush Rd,3,h,630000.0,PI,YPA,1/07/2017,14.8,2.0
14291,Camberwell,6/9 Eddy St,2,u,677000.0,S,Noel,1/07/2017,7.7,1.0
14292,Camberwell,31a Morey St,3,h,1050173.344955408,PI,Marshall,1/07/2017,7.7,2.0
14293,Camberwell,2/576 Riversdale Rd,2,u,670000.0,VB,Jellis,1/07/2017,7.7,1.0
14294,Camberwell,4/924 Toorak Rd,3,t,1320000.0,PI,Bekdon,1/07/2017,7.7,2.0
14295,Canterbury,108/2 Gascoyne St,2,u,816000.0,S,Nelson,1/07/2017,8.4,1.0
14296,Carlton,5/50 Barkly St,1,u,350000.0,VB,Woodards,1/07/2017,1.6,1.0
14297,Carlton,106/37 Palmerston St,2,u,620000.0,S,Woodards,1/07/2017,1.6,1.0
14298,Carlton,113 Station St,3,h,1760000.0,S,Nelson,1/07/2017,1.6,2.0
14299,Carnegie,301/9 Morton Av,1,u,300000.0,PI,Ray,1/07/2017,10.1,2.0
14300,Caroline Springs,16/7 Toolondo Cl,3,h,545000.0,SP,Metro,1/07/2017,14.8,2.0
14301,Caulfield South,30a Narrawong Rd,4,h,1800000.0,VB,Gary,1/07/2017,8.7,2.0
14302,Caulfield South,3/29 Sussex Rd,2,u,1091500.0,S,hockingstuart,1/07/2017,8.7,1.0
14303,Chadstone,1 Evans St,3,h,1050173.344955408,PI,Woodards,1/07/2017,11.7,2.0
14304,Cheltenham,4 Cronin Ct,5,h,1140000.0,S,O'Brien,1/07/2017,17.9,2.0
14305,Cheltenham,2/14 Jack Rd,3,t,950000.0,S,Chisholm,1/07/2017,17.9,2.0
14306,Cheltenham,15 Latrobe St,2,h,1171000.0,S,Ray,1/07/2017,17.9,2.0
14307,Cheltenham,4/3 MacKenzie St,2,u,425000.0,S,Purplebricks,1/07/2017,17.9,1.0
14308,Cheltenham,105 Wilson St,3,h,1116000.0,S,Ray,1/07/2017,17.9,2.0
14309,Clarinda,35 Inverness St,3,h,1050173.344955408,VB,Grant's,1/07/2017,17.5,2.0
14310,Clayton,2/13 Jaguar Dr,3,u,1050173.344955408,PN,Wilson,1/07/2017,16.7,1.0
14311,Clayton,13 Murdo Rd,4,h,1050173.344955408,SN,C21,1/07/2017,16.7,2.0
14312,Clifton Hill,5/94 Roseneath St,3,u,1030000.0,S,Nelson,1/07/2017,3.6,2.0
14313,Clyde North,11 Riverbank Cl,4,h,689000.0,SP,Harcourts,1/07/2017,43.4,2.0
14314,Coburg,126 Barrow St,2,h,900000.0,VB,Jellis,1/07/2017,6.7,1.0
14315,Coburg,5/27 Cope St,2,u,620000.0,S,Raine,1/07/2017,6.7,2.0
14316,Coburg,12 Rasmussen Ct,4,h,922000.0,SP,Melbourne,1/07/2017,6.7,2.0
14317,Coburg,82a Ross St,3,t,1050173.344955408,PI,Barry,1/07/2017,6.7,2.0
14318,Coburg,18 Shaftsbury St,3,h,1077000.0,S,Jellis,1/07/2017,6.7,2.0
14319,Coburg North,72 Camera Wk,4,h,800000.0,SA,Raine,1/07/2017,6.7,2.0
14320,Coburg North,29 Livingstone St,3,h,805000.0,PI,Jellis,1/07/2017,6.7,2.0
14321,Craigieburn,13 Aston St,4,h,665000.0,PI,RE,1/07/2017,20.6,2.0
14322,Craigieburn,59 Balyang Wy,4,h,607000.0,S,@Realty,1/07/2017,20.6,2.0
14323,Craigieburn,13 Brampton Cl,3,h,515500.0,S,RE,1/07/2017,20.6,4.0
14324,Craigieburn,66 Northern Cr,4,h,509500.0,S,@Realty,1/07/2017,20.6,2.0
14325,Craigieburn,6 Vision Rd,3,h,660000.0,S,LJ,1/07/2017,20.6,3.0
